Date,Open,High,Low,Close,Adj Close,Volume
1997-08-08,94.312500,94.750000,92.406250,93.375000,59.582310,7113100
1997-08-11,93.750000,94.281250,92.625000,94.062500,60.020981,6355900
1997-08-12,94.218750,94.546875,92.468750,92.562500,59.063900,6132500
1997-08-13,93.687500,93.843750,91.468750,92.281250,58.884399,6982300
1997-08-14,93.093750,93.312500,91.718750,92.625000,59.103748,3462700
1997-08-15,92.125000,92.125000,89.625000,89.781250,57.289127,4907100
1997-08-18,90.375000,91.781250,89.343750,91.781250,58.565323,5638900
1997-08-19,92.218750,92.906250,91.531250,92.843750,59.243309,3802800
1997-08-20,92.937500,94.312500,92.609375,94.250000,60.140621,3564600
1997-08-21,94.125000,94.250000,92.093750,92.593750,59.083797,5392600
1997-08-22,91.000000,92.734375,90.562500,92.562500,59.063900,8087800
1997-08-25,92.781250,93.406250,91.843750,92.218750,58.844517,3888000
1997-08-26,92.000000,92.562500,90.703125,90.859375,57.977104,4290000
1997-08-27,91.000000,91.968750,90.406250,91.406250,58.326057,5484300
1997-08-28,91.187500,91.937500,90.000000,90.015625,57.438694,4287900
1997-08-29,90.125000,91.109375,89.718750,90.375000,57.668037,2652300
1997-09-02,90.687500,93.359375,90.593750,93.312500,59.542446,7294000
1997-09-03,93.296875,94.000000,92.750000,92.812500,59.223377,2812500
1997-09-04,93.062500,93.718750,92.750000,93.406250,59.602249,2473700
1997-09-05,93.968750,94.437500,92.593750,93.140625,59.432720,3663300
1997-09-08,93.718750,94.000000,93.312500,93.546875,59.691975,803500
1997-09-09,93.218750,94.281250,92.906250,93.593750,59.721882,1885200
1997-09-10,93.125000,93.500000,91.656250,91.656250,58.485584,3623700
1997-09-11,91.781250,91.906250,90.250000,91.187500,58.186478,7055900
1997-09-12,92.000000,92.968750,90.937500,92.656250,59.123684,6708000
1997-09-15,92.656250,93.312500,92.187500,92.500000,59.023998,2060500
1997-09-16,93.312500,95.281250,93.031250,94.812500,60.499527,6979000
1997-09-17,95.375000,95.500000,94.500000,94.812500,60.499527,2220000
1997-09-18,95.000000,96.375000,94.968750,95.218750,60.758801,5045400
1997-09-19,94.656250,95.359375,94.406250,95.031250,60.861580,1566400
1997-09-22,95.500000,96.203125,95.218750,95.562500,61.201855,3259000
1997-09-23,95.562500,95.703125,94.750000,95.125000,60.921604,1872800
1997-09-24,95.375000,96.109375,94.281250,94.343750,60.421272,2793100
1997-09-25,94.250000,94.750000,93.625000,93.687500,60.000988,6327800
1997-09-26,94.437500,94.812500,94.187500,94.468750,60.501339,3995800
1997-09-29,94.500000,95.562500,94.156250,95.375000,61.081738,2065000
1997-09-30,95.000000,95.687500,94.375000,94.375000,60.441299,4137600
1997-10-01,95.250000,95.812500,94.781250,95.625000,61.241837,3567500
1997-10-02,95.531250,96.187500,95.312500,96.156250,61.582054,2577500
1997-10-03,97.468750,97.750000,95.343750,96.640625,61.892300,6499900
1997-10-06,97.312500,97.609375,96.906250,97.281250,62.302578,2272100
1997-10-07,97.531250,98.500000,97.203125,98.187500,62.882999,1832800
1997-10-08,98.359375,98.375000,96.734375,97.500000,62.442684,4439400
1997-10-09,96.781250,97.609375,96.218750,97.156250,62.222523,3607600
1997-10-10,96.312500,96.984375,96.250000,96.875000,62.042377,2858100
1997-10-13,97.343750,97.546875,96.718750,96.968750,62.102474,1760300
1997-10-14,97.468750,97.500000,96.187500,97.000000,62.122421,2235700
1997-10-15,96.312500,97.062500,96.281250,96.781250,61.982330,2601700
1997-10-16,97.312500,97.500000,95.000000,95.250000,61.001671,9488100
1997-10-17,95.015625,95.375000,93.000000,94.281250,60.381260,8151300
1997-10-20,94.843750,95.750000,94.156250,95.625000,61.241837,3636400
1997-10-21,96.218750,97.500000,96.031250,97.484375,62.432671,5225400
1997-10-22,97.343750,97.390625,96.531250,96.843750,62.022369,4485200
1997-10-23,94.937500,95.750000,94.281250,94.937500,60.801571,8054100
1997-10-24,96.156250,96.156250,93.671875,94.000000,60.201145,6778700
1997-10-27,93.015625,93.937500,86.843750,87.187500,55.838181,10840700
1997-10-28,84.375000,92.875000,84.375000,92.218750,59.060349,19548000
1997-10-29,92.500000,93.750000,91.281250,91.968750,58.900249,10134400
1997-10-30,90.625000,92.562500,89.750000,89.937500,57.599388,9772900
1997-10-31,91.812500,92.500000,90.437500,92.062500,58.960300,7072700
1997-11-03,93.187500,94.375000,92.875000,94.000000,60.201145,5548500
1997-11-04,93.875000,94.437500,93.281250,94.000000,60.201145,3455700
1997-11-05,94.187500,95.281250,93.843750,94.312500,60.401268,4774900
1997-11-06,94.031250,94.343750,93.500000,93.953125,60.171146,3679800
1997-11-07,92.375000,93.250000,91.437500,92.937500,59.520649,10606800
1997-11-10,93.625000,93.843750,92.000000,92.375000,59.160416,4347900
1997-11-11,92.687500,93.062500,92.031250,92.406250,59.180454,3212400
1997-11-12,91.625000,92.718750,90.375000,90.500000,57.959621,6775300
1997-11-13,91.468750,92.156250,90.093750,91.812500,58.800167,8589600
1997-11-14,92.312500,93.390625,91.609375,93.062500,59.600735,5827900
1997-11-17,94.375000,95.312500,94.031250,94.781250,60.701508,5149900
1997-11-18,94.812500,95.093750,93.890625,94.187500,60.321217,3433600
1997-11-19,93.687500,95.062500,92.750000,94.656250,60.621441,4387900
1997-11-20,95.312500,96.531250,95.281250,96.093750,61.542057,4822700
1997-11-21,96.625000,96.812500,95.656250,96.750000,61.962322,5436500
1997-11-24,96.000000,96.343750,94.625000,95.000000,60.841576,4337200
1997-11-25,95.625000,95.812500,94.656250,95.250000,61.001671,4525000
1997-11-26,95.875000,95.984375,95.312500,95.531250,61.181808,2681100
1997-11-28,95.750000,96.250000,95.593750,95.625000,61.241837,1564700
1997-12-01,96.218750,98.093750,96.031250,98.093750,62.822933,4850900
1997-12-02,97.687500,97.984375,97.250000,97.500000,62.442684,1974900
1997-12-03,97.625000,98.531250,96.875000,97.781250,62.622807,3302500
1997-12-04,98.500000,98.718750,97.375000,97.687500,62.562763,2872500
1997-12-05,97.375000,99.000000,97.125000,98.937500,63.363293,3458800
1997-12-08,98.968750,99.000000,98.250000,98.656250,63.183178,2289200
1997-12-09,98.218750,98.593750,97.625000,98.062500,62.802937,1703000
1997-12-10,97.562500,97.843750,96.468750,97.218750,62.262539,3558400
1997-12-11,96.312500,96.593750,95.312500,95.562500,61.201855,5072800
1997-12-12,96.437500,96.500000,94.906250,95.750000,61.321899,4478400
1997-12-15,96.250000,97.109375,95.875000,96.718750,61.942318,4674700
1997-12-16,97.218750,97.812500,96.875000,97.312500,62.322613,2885800
1997-12-17,97.843750,97.875000,96.703125,96.812500,62.002380,2236300
1997-12-18,96.937500,96.937500,95.218750,95.875000,61.401939,4658300
1997-12-19,94.531250,95.875000,92.375000,94.781250,60.943024,8556000
1997-12-22,95.437500,95.906250,94.562500,95.390625,61.334858,5136800
1997-12-23,95.437500,95.625000,93.531250,93.687500,60.239765,4436500
1997-12-24,94.437500,94.437500,93.250000,93.406250,60.058910,2019200
1997-12-26,94.125000,94.125000,93.406250,93.781250,60.300049,941800
1997-12-29,94.593750,95.718750,94.437500,95.625000,61.485561,2080000
1997-12-30,95.937500,97.250000,95.843750,97.125000,62.450035,3616000
1997-12-31,96.875000,97.625000,96.687500,97.062500,62.409851,4359500
1998-01-02,97.312500,97.656250,96.531250,97.562500,62.731339,2360900
1998-01-05,97.843750,98.437500,96.781250,97.781250,62.871979,4191800
1998-01-06,97.250000,97.281250,96.187500,96.218750,61.867336,3154900
1998-01-07,96.093750,96.718750,95.218750,96.468750,62.028053,4424200
1998-01-08,96.312500,96.312500,95.375000,95.625000,61.485561,3831000
1998-01-09,95.250000,95.500000,91.906250,92.312500,59.355667,10258800
1998-01-12,91.125000,94.187500,90.906250,94.000000,60.440693,12097900
1998-01-13,94.625000,95.375000,94.218750,95.312500,61.284611,5224900
1998-01-14,95.687500,95.968750,94.718750,95.750000,61.565937,3770400
1998-01-15,95.500000,95.750000,94.812500,94.953125,61.053535,2875400
1998-01-16,96.250000,96.687500,95.656250,96.312500,61.927570,4374800
1998-01-20,96.687500,98.015625,96.500000,97.875000,62.932259,5091700
1998-01-21,97.218750,97.687500,96.156250,96.937500,62.329464,4699400
1998-01-22,96.156250,96.875000,95.875000,96.078125,61.776894,4543400
1998-01-23,96.500000,96.781250,95.000000,95.937500,61.686501,6350300
1998-01-26,96.375000,96.734375,95.406250,95.875000,61.646301,4362900
1998-01-27,95.812500,97.500000,95.656250,96.843750,62.269203,7044200
1998-01-28,97.406250,98.109375,97.187500,97.718750,62.831806,4268600
1998-01-29,97.843750,99.562500,97.562500,98.250000,63.173393,8007700
1998-01-30,98.781250,98.968750,98.000000,98.312500,63.213573,3649100
1998-02-02,99.906250,100.500000,99.750000,99.937500,64.258430,5756300
1998-02-03,100.000000,100.812500,99.718750,100.687500,64.740662,2759600
1998-02-04,100.281250,101.156250,99.937500,100.562500,64.660301,3374000
1998-02-05,101.312500,101.593750,100.031250,100.500000,64.620125,5076200
1998-02-06,101.000000,101.625000,100.687500,101.625000,65.343483,5701200
1998-02-09,101.718750,101.750000,100.718750,101.281250,65.122437,2322200
1998-02-10,101.437500,102.468750,101.187500,102.250000,65.745338,3660400
1998-02-11,102.093750,102.343750,101.703125,102.156250,65.685051,4073200
1998-02-12,101.718750,102.937500,100.875000,102.593750,65.966362,5024700
1998-02-13,102.187500,102.515625,101.875000,102.000000,65.584572,2101300
1998-02-17,102.812500,103.093750,102.156250,102.500000,65.906082,3055500
1998-02-18,102.312500,103.484375,102.281250,103.437500,66.508896,3007400
1998-02-19,103.250000,103.406250,102.750000,102.890625,66.157234,3387800
1998-02-20,103.156250,103.718750,102.375000,103.656250,66.649513,3707000
1998-02-23,104.250000,104.250000,103.343750,104.062500,66.910767,3227800
1998-02-24,103.906250,104.093750,102.937500,103.250000,66.388336,3386800
1998-02-25,103.750000,104.875000,103.625000,104.531250,67.212135,3481800
1998-02-26,104.437500,105.218750,104.187500,105.125000,67.593910,3187600
1998-02-27,104.968750,105.531250,104.531250,105.125000,67.593910,3442900
1998-03-02,105.250000,105.750000,104.625000,104.906250,67.453255,4252300
1998-03-03,104.531250,105.625000,104.531250,105.500000,67.835014,3349200
1998-03-04,105.093750,105.406250,104.437500,104.812500,67.392929,4404100
1998-03-05,103.500000,104.437500,103.156250,103.843750,66.770081,7268000
1998-03-06,104.562500,105.937500,104.437500,105.937500,68.116333,6896300
1998-03-09,105.531250,106.218750,105.250000,105.562500,67.875206,3362800
1998-03-10,106.218750,106.843750,105.937500,106.562500,68.518204,5481900
1998-03-11,106.968750,107.312500,106.781250,107.062500,68.839691,3439600
1998-03-12,107.093750,107.593750,106.500000,107.500000,69.120995,3191300
1998-03-13,107.843750,108.000000,106.875000,107.093750,68.859787,2879400
1998-03-16,107.843750,108.375000,107.531250,108.250000,69.603218,3223600
1998-03-17,108.312500,108.562500,107.656250,108.562500,69.804207,4581900
1998-03-18,108.250000,108.968750,108.031250,108.968750,70.065384,1944100
1998-03-19,108.968750,109.375000,108.656250,109.250000,70.246269,2554800
1998-03-20,109.562500,110.187500,108.875000,109.875000,70.851105,3123300
1998-03-23,109.718750,110.312500,109.406250,109.625000,70.689919,4453100
1998-03-24,110.062500,110.812500,109.937500,110.562500,71.294395,3333600
1998-03-25,111.406250,111.531250,109.187500,110.156250,71.032448,4597600
1998-03-26,109.875000,110.750000,109.625000,110.093750,70.992134,3333500
1998-03-27,110.750000,110.781250,109.000000,109.625000,70.689919,2611300
1998-03-30,109.625000,110.093750,108.968750,109.562500,70.649567,3108700
1998-03-31,110.156250,111.187500,109.750000,109.937500,70.891342,5926500
1998-04-01,110.312500,111.078125,109.406250,110.828125,71.465675,2929000
1998-04-02,110.937500,112.250000,110.750000,112.031250,72.241508,3920900
1998-04-03,112.343750,112.812500,111.843750,112.593750,72.604248,3787600
1998-04-06,113.250000,113.375000,111.687500,111.687500,72.019852,4550500
1998-04-07,111.750000,111.937500,110.156250,110.937500,71.536224,5583700
1998-04-08,111.218750,111.281250,109.750000,110.312500,71.133186,4854800
1998-04-09,110.562500,111.281250,110.531250,111.187500,71.697433,4481200
1998-04-13,111.375000,111.375000,110.000000,110.875000,71.495918,4350200
1998-04-14,111.125000,111.812500,110.906250,111.812500,72.100456,3279100
1998-04-15,111.968750,112.125000,111.156250,112.125000,72.301994,3867200
1998-04-16,111.312500,111.500000,110.500000,110.812500,71.455627,7177900
1998-04-17,110.718750,112.437500,110.437500,112.281250,72.402672,5688800
1998-04-20,112.000000,112.562500,111.875000,112.250000,72.382576,3688300
1998-04-21,112.437500,113.156250,111.906250,112.781250,72.725128,4573200
1998-04-22,112.875000,113.437500,112.812500,113.093750,72.926636,2386100
1998-04-23,112.625000,113.000000,111.750000,112.000000,72.221344,5062000
1998-04-24,111.750000,112.468750,110.343750,110.812500,71.455627,11039700
1998-04-27,109.375000,109.687500,107.625000,108.718750,70.105507,14510200
1998-04-28,109.781250,109.812500,108.125000,108.562500,70.004768,6511400
1998-04-29,109.031250,109.968750,108.437500,109.312500,70.488358,7703100
1998-04-30,110.562500,111.921875,110.406250,111.343750,71.798180,8684500
1998-05-01,111.750000,112.593750,111.312500,112.593750,72.604248,4008800
1998-05-04,112.718750,113.312500,112.156250,112.312500,72.422852,4537200
1998-05-05,112.000000,112.156250,111.125000,111.531250,71.919090,5146400
1998-05-06,112.125000,112.125000,110.187500,110.218750,71.072754,5526100
1998-05-07,110.500000,110.562500,109.343750,109.343750,70.508545,6940400
1998-05-08,110.000000,111.375000,110.000000,111.125000,71.657135,7951000
1998-05-11,111.562500,112.218750,110.375000,110.750000,71.415337,6336300
1998-05-12,110.812500,111.968750,110.343750,111.937500,72.181053,6045200
1998-05-13,112.062500,112.562500,111.593750,112.218750,72.362419,4441500
1998-05-14,111.531250,112.687500,111.343750,111.656250,71.999695,4187500
1998-05-15,112.000000,112.218750,110.812500,111.031250,71.596680,6716100
1998-05-18,110.718750,111.593750,109.828125,110.593750,71.314606,4847200
1998-05-19,111.000000,111.687500,110.781250,111.343750,71.798180,5918700
1998-05-20,112.093750,112.500000,110.875000,112.406250,72.483330,5716600
1998-05-21,112.375000,112.781250,111.312500,111.687500,72.019852,6301500
1998-05-22,111.750000,112.062500,110.937500,111.250000,71.737732,4862200
1998-05-26,112.093750,112.093750,109.187500,109.468750,70.589134,6899300
1998-05-27,108.531250,109.906250,107.578125,109.625000,70.689919,10202600
1998-05-28,109.875000,110.375000,109.062500,110.125000,71.012260,4907600
1998-05-29,110.625000,110.812500,109.031250,109.031250,70.306984,4772600
1998-06-01,108.968750,110.218750,108.562500,109.531250,70.629433,6092200
1998-06-02,110.000000,110.343750,109.156250,109.625000,70.689919,6701100
1998-06-03,109.875000,110.187500,107.875000,107.875000,69.561409,6445100
1998-06-04,108.250000,110.062500,108.062500,109.875000,70.851105,6566300
1998-06-05,110.375000,112.000000,109.875000,112.000000,72.221344,8463200
1998-06-08,111.937500,112.468750,111.656250,111.875000,72.140800,4159900
1998-06-09,111.718750,112.421875,111.406250,112.218750,72.362419,2725300
1998-06-10,111.625000,113.062500,111.250000,111.500000,71.898926,6186900
1998-06-11,111.437500,111.875000,109.375000,109.406250,70.548843,8056600
1998-06-12,109.875000,110.437500,108.250000,110.437500,71.213806,9779000
1998-06-15,108.812500,109.906250,107.500000,107.531250,69.339745,10234200
1998-06-16,108.406250,109.218750,107.750000,109.187500,70.407753,7471500
1998-06-17,110.156250,111.781250,109.937500,111.468750,71.878777,12057700
1998-06-18,111.187500,111.437500,110.750000,110.968750,71.556374,3844600
1998-06-19,111.062500,111.234375,109.625000,110.062500,71.197838,3549100
1998-06-22,110.250000,111.062500,110.062500,110.593750,71.541527,5438300
1998-06-23,111.093750,112.062500,111.000000,111.906250,72.390526,5004600
1998-06-24,112.156250,113.687500,111.609375,113.406250,73.360878,8291900
1998-06-25,113.906250,114.437500,112.812500,113.218750,73.239563,5854800
1998-06-26,113.312500,113.843750,113.125000,113.687500,73.542770,4833100
1998-06-29,114.250000,114.687500,113.796875,114.093750,73.805626,5953400
1998-06-30,113.906250,114.187500,113.062500,113.312500,73.300209,4284800
1998-07-01,114.062500,114.937500,113.625000,114.625000,74.149246,3489500
1998-07-02,114.718750,114.875000,114.250000,114.843750,74.290764,3503900
1998-07-06,114.781250,116.000000,114.562500,116.000000,75.038727,3144400
1998-07-07,115.984375,116.125000,115.281250,115.781250,74.897224,4920700
1998-07-08,115.875000,116.937500,115.750000,116.625000,75.443031,6875000
1998-07-09,116.281250,116.718750,115.625000,115.843750,74.937645,6942500
1998-07-10,116.031250,116.937500,115.062500,116.468750,75.341972,7849700
1998-07-13,116.562500,116.843750,116.062500,116.500000,75.362144,6555100
1998-07-14,116.937500,118.156250,116.937500,117.812500,76.211212,6983600
1998-07-15,118.062500,118.281250,117.531250,117.593750,76.069672,4977500
1998-07-16,117.687500,118.593750,117.062500,118.406250,76.595276,6315600
1998-07-17,118.625000,119.000000,118.312500,118.562500,76.696365,3539500
1998-07-20,118.750000,119.234375,117.937500,118.562500,76.696365,2338400
1998-07-21,119.000000,119.000000,116.281250,116.500000,75.362144,5518600
1998-07-22,116.343750,116.984375,115.531250,116.500000,75.362144,10417300
1998-07-23,116.312500,116.593750,113.906250,114.187500,73.866241,15110900
1998-07-24,114.968750,115.093750,112.875000,114.093750,73.805626,11540500
1998-07-27,113.625000,115.000000,112.843750,114.906250,74.331200,9600000
1998-07-28,114.437500,114.656250,111.875000,112.968750,73.077850,13693000
1998-07-29,113.718750,114.125000,112.250000,112.531250,72.794815,7462400
1998-07-30,113.625000,114.593750,113.406250,114.218750,73.886444,6821600
1998-07-31,114.343750,114.500000,111.312500,111.781250,72.309662,7680500
1998-08-03,111.781250,112.421875,111.031250,111.312500,72.006424,10486500
1998-08-04,112.218750,112.218750,107.000000,107.000000,69.216728,15091600
1998-08-05,107.937500,108.875000,105.593750,108.468750,70.166870,21718400
1998-08-06,108.125000,109.500000,107.562500,108.937500,70.470078,13084400
1998-08-07,109.687500,110.593750,108.468750,109.125000,70.591385,12083800
1998-08-10,108.750000,109.656250,108.187500,108.500000,70.187088,6273000
1998-08-11,106.781250,107.437500,105.500000,106.875000,69.135887,14287100
1998-08-12,107.750000,108.875000,107.500000,108.687500,70.308388,11158400
1998-08-13,108.812500,109.656250,107.375000,107.375000,69.459328,9073900
1998-08-14,108.343750,108.718750,105.781250,106.125000,68.650719,8628500
1998-08-17,106.000000,108.937500,105.500000,108.375000,70.106239,11290000
1998-08-18,109.000000,110.593750,108.781250,110.375000,71.399963,7603900
1998-08-19,111.093750,111.093750,109.625000,110.093750,71.218048,6258600
1998-08-20,109.687500,110.406250,109.156250,109.437500,70.793533,7402800
1998-08-21,108.187500,108.718750,105.500000,108.562500,70.227516,16685400
1998-08-24,109.250000,109.937500,108.312500,109.250000,70.672226,7201700
1998-08-25,110.375000,111.250000,108.640625,109.500000,70.833931,9688300
1998-08-26,108.281250,109.625000,107.750000,108.875000,70.429665,9339700
1998-08-27,107.000000,107.562500,103.468750,103.750000,67.114349,24887800
1998-08-28,104.968750,105.718750,102.156250,103.375000,66.871773,23735900
1998-08-31,103.750000,104.015625,95.000000,96.000000,62.100998,22563100
1998-09-01,96.062500,100.562500,93.625000,100.062500,64.728981,24748500
1998-09-02,99.812500,101.750000,98.781250,99.343750,64.264008,13843200
1998-09-03,97.625000,99.375000,96.750000,98.562500,63.758659,17311300
1998-09-04,99.437500,99.812500,95.750000,97.750000,63.233009,17783800
1998-09-08,100.875000,103.000000,99.812500,103.000000,66.629204,14746500
1998-09-09,102.750000,103.125000,100.437500,100.500000,65.012001,12109700
1998-09-10,98.437500,99.343750,96.812500,98.500000,63.718235,19889300
1998-09-11,98.187500,101.687500,97.000000,101.687500,65.780144,20379800
1998-09-14,102.875000,104.453125,102.093750,103.437500,66.912239,10686800
1998-09-15,102.875000,104.312500,102.281250,104.062500,67.316521,8337900
1998-09-16,104.750000,105.250000,103.156250,105.000000,67.922997,11024900
1998-09-17,102.250000,103.031250,101.781250,102.000000,65.982307,12945200
1998-09-18,102.375000,102.406250,101.093750,102.093750,66.276237,7019200
1998-09-21,99.625000,103.406250,98.937500,102.031250,66.235672,8834600
1998-09-22,103.500000,103.656250,102.156250,102.875000,66.783401,7270100
1998-09-23,103.875000,107.000000,103.781250,107.000000,69.461205,13688500
1998-09-24,106.312500,106.812500,103.250000,104.375000,67.757179,11129500
1998-09-25,103.125000,105.421875,102.625000,104.250000,67.676041,10247400
1998-09-28,105.312500,106.312500,104.250000,105.187500,68.284630,8847800
1998-09-29,105.375000,105.937500,103.375000,104.937500,68.122292,10618100
1998-09-30,103.500000,104.312500,101.375000,101.750000,66.053085,7908400
1998-10-01,100.031250,101.546875,98.093750,98.812500,64.146133,13335600
1998-10-02,98.875000,100.875000,97.218750,100.718750,65.383621,14351800
1998-10-05,99.593750,99.968750,96.343750,98.687500,64.065010,12807200
1998-10-06,100.750000,101.281250,97.531250,98.593750,64.004120,12621000
1998-10-07,98.625000,100.031250,95.750000,97.125000,63.050705,14348500
1998-10-08,94.562500,96.750000,92.218750,96.593750,62.705780,20625000
1998-10-09,97.000000,98.781250,94.062500,98.531250,63.963558,12708500
1998-10-12,100.625000,101.437500,99.687500,99.968750,64.896751,9508500
1998-10-13,99.562500,100.406250,98.750000,99.625000,64.673561,6256800
1998-10-14,98.937500,101.812500,98.843750,100.562500,65.282204,8176900
1998-10-15,100.125000,107.250000,99.937500,105.968750,68.791779,20541100
1998-10-16,106.125000,106.750000,105.000000,106.000000,68.812042,16573900
1998-10-19,105.687500,106.812500,105.500000,106.375000,69.055496,7915900
1998-10-20,107.562500,108.796875,106.093750,107.000000,69.461205,14611600
1998-10-21,106.875000,107.625000,105.875000,106.625000,69.217781,9178400
1998-10-22,106.781250,108.468750,106.156250,108.218750,70.252419,8277500
1998-10-23,107.968750,108.000000,106.781250,106.843750,69.359779,6237200
1998-10-26,107.718750,108.468750,106.781250,107.625000,69.866943,5838600
1998-10-27,108.437500,108.968750,106.281250,107.000000,69.461205,10089700
1998-10-28,106.562500,107.531250,106.031250,106.812500,69.339485,5650600
1998-10-29,107.093750,109.437500,106.625000,109.406250,71.023285,9625600
1998-10-30,110.125000,110.906250,109.500000,110.000000,71.408722,9872800
1998-11-02,110.812500,111.875000,110.187500,111.875000,72.625938,6501400
1998-11-03,111.593750,111.812500,110.750000,111.062500,72.098457,6866000
1998-11-04,112.468750,113.093750,111.093750,112.250000,72.869370,8233600
1998-11-05,111.531250,113.937500,111.125000,113.781250,73.863388,6841500
1998-11-06,113.468750,114.562500,113.312500,114.125000,74.086563,5224800
1998-11-09,113.937500,114.250000,112.500000,113.312500,73.559105,6188700
1998-11-10,113.000000,113.937500,112.250000,113.000000,73.356262,14015200
1998-11-11,113.812500,114.000000,111.890625,112.250000,72.869370,10922400
1998-11-12,112.312500,113.125000,111.687500,112.125000,72.788231,5457400
1998-11-13,112.218750,113.218750,112.125000,113.218750,73.498253,5524600
1998-11-16,114.218750,114.359375,112.890625,114.062500,74.045998,6023700
1998-11-17,113.656250,115.625000,113.000000,114.062500,74.045998,9058900
1998-11-18,114.312500,115.000000,113.500000,114.750000,74.492310,4567700
1998-11-19,115.281250,115.906250,114.625000,115.750000,75.141472,5249300
1998-11-20,116.359375,116.750000,115.843750,116.625000,75.709503,5562000
1998-11-23,117.468750,119.625000,117.156250,119.375000,77.494698,7151300
1998-11-24,119.000000,119.656250,118.453125,118.625000,77.007805,5323700
1998-11-25,118.937500,119.187500,118.218750,118.625000,77.007805,4393500
1998-11-27,119.468750,119.718750,119.015625,119.500000,77.575829,4557900
1998-11-30,119.015625,119.375000,116.125000,116.125000,75.384872,8705400
1998-12-01,116.125000,118.031250,115.218750,117.625000,76.358696,8950600
1998-12-02,117.218750,117.906250,116.000000,117.281250,76.135498,7495500
1998-12-03,117.250000,118.312500,115.093750,115.343750,74.877716,12145300
1998-12-04,116.625000,118.500000,116.500000,118.375000,76.845505,10339500
1998-12-07,118.062500,119.468750,118.000000,118.937500,77.210670,4290000
1998-12-08,118.531250,119.750000,117.500000,118.406250,76.865822,10102600
1998-12-09,118.687500,118.968750,117.875000,118.625000,77.007805,5327900
1998-12-10,118.843750,118.843750,116.718750,116.890625,75.881935,5966600
1998-12-11,116.437500,117.343750,115.562500,117.125000,76.034088,8198200
1998-12-14,116.156250,116.406250,113.750000,113.750000,73.843132,9521400
1998-12-15,114.687500,116.750000,114.531250,116.687500,75.750053,9631500
1998-12-16,117.125000,117.125000,115.750000,116.531250,75.648643,7260000
1998-12-17,117.218750,118.593750,117.031250,118.390625,76.855652,6914700
1998-12-18,118.312500,119.125000,117.875000,118.500000,77.182213,4802400
1998-12-21,119.250000,121.343750,119.000000,120.156250,78.261032,8580700
1998-12-22,120.406250,121.218750,119.187500,120.687500,78.606987,5461100
1998-12-23,121.187500,123.218750,120.812500,123.218750,80.255669,7791000
1998-12-24,123.156250,123.250000,122.500000,122.687500,79.909660,1507100
1998-12-28,123.250000,123.312500,122.000000,122.375000,79.706116,4203600
1998-12-29,122.718750,124.484375,122.125000,124.312500,80.968094,3935800
1998-12-30,123.937500,124.750000,123.031250,123.312500,80.316734,6810700
1998-12-31,123.312500,123.937500,122.468750,123.312500,80.316734,6790500
1999-01-04,123.375000,125.218750,121.718750,123.031250,80.133575,9450400
1999-01-05,122.937500,124.875000,122.937500,124.437500,81.049492,8031000
1999-01-06,125.812500,127.750000,125.750000,127.437500,83.003433,7737700
1999-01-07,126.375000,127.218750,125.781250,126.812500,82.596382,5504900
1999-01-08,128.187500,128.500000,125.968750,127.750000,83.207024,6224400
1999-01-11,127.687500,127.687500,125.218750,126.531250,82.413216,7578300
1999-01-12,126.218750,126.218750,123.750000,124.250000,80.927338,7768800
1999-01-13,120.406250,125.125000,120.375000,123.375000,80.357491,10810600
1999-01-14,123.625000,123.906250,120.906250,121.218750,78.953094,11400700
1999-01-15,122.375000,124.781250,122.062500,124.375000,81.008766,7817700
1999-01-19,125.296875,125.625000,123.500000,125.187500,81.538002,6535100
1999-01-20,126.093750,127.937500,125.031250,126.187500,82.189323,6534400
1999-01-21,125.578125,125.843750,122.593750,122.843750,80.011459,6937500
1999-01-22,122.125000,123.843750,121.781250,122.562500,79.828239,7522300
1999-01-25,123.281250,124.000000,121.906250,123.812500,80.642403,5700300
1999-01-26,124.125000,126.062500,123.625000,126.062500,82.107887,6047000
1999-01-27,126.375000,126.625000,124.156250,124.593750,81.151268,7399400
1999-01-28,125.250000,126.968750,125.187500,126.687500,82.515015,5961700
1999-01-29,127.343750,128.296875,125.406250,127.656250,83.145935,6456800
1999-02-01,128.687500,128.687500,126.906250,126.906250,82.657448,9426800
1999-02-02,127.078125,127.218750,124.765625,126.125000,82.148628,9194500
1999-02-03,125.687500,127.937500,125.656250,127.406250,82.983131,10290700
1999-02-04,127.375000,127.500000,124.781250,125.500000,81.741539,7761100
1999-02-05,125.656250,125.656250,123.218750,124.062500,80.805237,7516100
1999-02-08,125.093750,125.093750,123.343750,124.312500,80.968094,8528400
1999-02-09,124.375000,124.500000,121.515625,121.531250,79.156624,8985700
1999-02-10,122.125000,123.000000,121.328125,122.312500,79.665421,6936700
1999-02-11,123.062500,126.093750,122.500000,125.125000,81.497269,9181800
1999-02-12,124.812500,125.500000,122.625000,123.625000,80.520317,10676600
1999-02-16,124.750000,125.625000,122.875000,122.875000,80.031815,6915500
1999-02-17,123.187500,125.359375,122.250000,122.750000,79.950371,7858100
1999-02-18,123.187500,124.375000,122.218750,123.718750,80.581352,9048900
1999-02-19,124.000000,125.750000,123.375000,124.250000,80.927338,5312200
1999-02-22,124.437500,127.718750,124.281250,127.562500,83.084908,10695800
1999-02-23,127.593750,128.500000,126.593750,127.500000,83.044128,7770700
